2026-07-09 10:41:31,129 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:31,973 | INFO | Loading processed dataset...
2026-07-09 10:41:32,014 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:32,880 | INFO | Loading processed dataset...
2026-07-09 10:41:32,918 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:34,259 | INFO | Loading processed dataset...
2026-07-09 10:41:34,296 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:35,898 | INFO | Loading processed dataset...
2026-07-09 10:41:35,936 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:36,744 | INFO | Loading processed dataset...
2026-07-09 10:41:36,783 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:39,164 | INFO | Loading processed dataset...
2026-07-09 10:41:39,204 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:44,065 | INFO | Loading processed dataset...
2026-07-09 10:41:44,103 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:45,739 | INFO | Loading processed dataset...
2026-07-09 10:41:45,777 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:46,886 | INFO | Loading processed dataset...
2026-07-09 10:41:46,925 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:49,092 | INFO | Loading processed dataset...
2026-07-09 10:41:49,127 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:49,781 | INFO | Loading processed dataset...
2026-07-09 10:41:49,821 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:51,354 | INFO | Loading processed dataset...
2026-07-09 10:41:51,388 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:52,149 | INFO | Loading processed dataset...
2026-07-09 10:41:52,190 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:52,758 | INFO | Loading processed dataset...
2026-07-09 10:41:52,799 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:54,648 | INFO | Loading processed dataset...
2026-07-09 10:41:54,688 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:55,816 | INFO | Loading processed dataset...
2026-07-09 10:41:55,849 | INFO | Training Shape : (4033, 39)
2026-07-09 10:41:58,759 | INFO | Loading processed dataset...
2026-07-09 10:41:58,844 | INFO | Training Shape : (4033, 39)
2026-07-09 10:42:00,172 | INFO | Loading processed dataset...
